,range_metallic_valence,avg_Cohesive_energy,avg_heat_atomization(kJ/mol),range_l_quantum_number,avg_1st_ionization_potential_(kJ/mol),avg_metallic_valence,range_valence_p,range_Number_of_unfilled_p_valence_electrons,avg_thermal_conductivity_(W/(m_K))_,range_Density_(g/mL),range_number_of_valence_electrons,avg_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Molar_Denstiy_(mol/ml),avg_heat_of_vaporization_(kJ/mol)_,avg_Gordy_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_valence_d,range_heat_of_fusion_(kJ/mol)_,range_Mendele_Number,range_Gordy_electonegativity,range_abs_valence,avg_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),range_Pauling_Electronegativity,range_group,range_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),range_Critical_Temperature,range_families,range_Allred-Rockow_electronegativity,range_heat_atomization(kJ/mol),avg_Atomic_Number,range_heat_of_vaporization_(kJ/mol)_,avg_Atomic_Weight,range_Cohesive_energy,avg_l_quantum_number,avg_abs_valence,avg_Period,range_valence_s,range_Number_of_unfilled_s_valence_electrons,range_Atomic_Radus,avg_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),avg_valence_d,avg_Number_of_unfilled_d_valence_electrons,range_Zunger_radii_sum,avg_group,range_thermal_conductivity_(W/(m_K))_,range_Covalent_Radius,avg_number_of_valence_electrons,sum_valence_d,sum_Density_(g/mL),range_Atomic_Weight,avg_outer_shell_electrons,range_Atomic_Number,avg_families,avg_Molar_Denstiy_(mol/ml),avg_gilmor_number_of_valence_electron,avg_heat_of_fusion_(kJ/mol)_,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,range_Period,avg_Boiling_Point_(K),range_ionic_radius,avg_valence_p,avg_Number_of_unfilled_p_valence_electrons,range_polarizability(A^3),range_Melting_point_(K),avg_Number_of_unfilled_f_valence_electrons,avg_valence_f,avg_Number_of_unfilled_s_valence_electrons,avg_valence_s,sum_Melting_point_(K),avg_Melting_point_(K),range_Nagle_electonegativity,avg_Pauling_Electronegativity,avg_Atomic_Radus,sum_thermal_conductivity_(W/(m_K))_,avg_Mendele_Number,sum_metallic_valence,sum_Number_of_unfilled_s_valence_electrons,avg_Covalent_Radius,avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,range_Orbital_Radius(pm),avg_Nagle_electonegativity,sum_valence_f,sum_Gordy_electonegativity,avg_Allred-Rockow_electronegativity,sum_Nagle_electonegativity,sum_l_quantum_number,sum_Molar_Denstiy_(mol/ml),avg_Orbital_Radius(pm),sum_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_Molar_Heat_Capacity(J/mol_K),sum_polarizability(A^3),avg_ionic_radius,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Critical_Temperature,sum_Zunger_radii_sum,sum_Allred-Rockow_electronegativity,sum_group,sum_Pauling_Electronegativity,sum_specific_heat_(J/g_K)_,sum_Boiling_Point_(K),sum_Period,sum_abs_valence,sum_Orbital_Radius(pm),sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_valence_s,sum_valence_p,sum_Covalent_Radius,sum_outer_shell_electrons,sum_families,sum_Mendele_Number,sum_number_of_valence_electrons,sum_Cohesive_energy,sum_gilmor_number_of_valence_electron,sum_heat_atomization(kJ/mol)
10,3.4400000000000004,2.878571428571428,278.7142857142857,1.0,861.0,3.617142857142857,4.0,4.0,187.44428571428568,8.43,6.0,6.3428571428571425,4.0,0.05,122.61142857142858,4.87142857142857,10.0,10.0,18.15,23.0,1.9999999999999996,4.0,4493.142857142857,2.8000000000000007,0.6500000000000001,5.0,269.0,1767.3000000000002,6166.0,3.0,0.7199999999999998,22.0,34.285714285714285,240.78,77.36857142857143,0.2000000000000001,0.5714285714285714,2.142857142857143,4.142857142857142,1.0,1.0,0.7699999999999999,5.571428571428571,24.275714285714283,5.7142857142857135,4.285714285714286,1.2799999999999998,13.714285714285715,428.73,0.51,8.0,40.0,44.4,89.69,3.2857142857142856,35.0,5.571428571428571,0.0757142857142857,4.142857142857142,8.418571428571427,5.0,0.0,0.0,2.0,1690.307142857143,0.6000000000000001,2.142857142857143,3.8571428571428568,5.0,849.2,14.0,0.0,0.4285714285714285,1.5714285714285712,5767.450000000001,823.9214285714286,1.0400000000000005,2.2257142857142855,1.274285714285714,1312.11,77.71428571428572,25.32,3.0,1.2899999999999998,1.7442857142857142,0.5,47.599999999999994,1.957142857142857,0.0,34.099999999999994,2.194285714285714,13.7,4.0,0.53,106.87142857142857,240.0,30.0,169.93,39.0,1.3214285714285714,0.4371428571428571,6027.0,27.0,541.58,31452.0,12.21,15.36,96.0,15.58,3.0599999999999996,11832.15,29.0,15.0,748.0999999999999,58.93000000000001,8.92,98.0,858.28,9.25,11.0,15.0,9.03,23.0,39.0,544.0,56.0,20.15,29.0,1951.0
11,5.44,2.631666666666667,251.75,1.0,1045.5833333333337,2.266666666666667,5.0,5.0,178.80249999999998,10.5,5.0,4.785833333333334,5.0,0.1,107.84250000000002,6.283333333333333,10.0,10.0,11.08,31.0,4.52,5.0,3262.206666666667,12.44,1.51,6.0,583.0,2395.0,7325.42,4.0,1.7399999999999998,177.0,28.0,247.17,63.52083333333334,1.84,0.5833333333333334,2.4166666666666665,3.5,1.0,1.0,1.17,4.1033333333333335,20.185833333333335,5.0,5.0,1.91,14.0,428.97,0.8,8.166666666666668,60.0,57.43,110.9,4.0,45.0,5.833333333333334,0.045,4.416666666666666,5.470000000000001,6.0,0.0,0.0,3.0,1118.65,1.0,2.4166666666666665,3.5833333333333335,7.11,1180.4,14.0,0.0,0.4166666666666667,1.5833333333333337,6890.9,574.2416666666667,2.17,2.7458333333333336,1.0233333333333334,2145.6299999999997,78.58333333333334,27.200000000000003,5.0,1.1133333333333333,1.3591666666666669,0.7100000000000001,83.6,2.6033333333333335,0.0,75.4,2.7808333333333333,31.24,7.0,0.54,84.78333333333333,336.0,60.0,242.23,49.24,1.0833333333333337,0.5775,12547.0,43.0,762.25,39146.48,16.31,33.370000000000005,168.0,32.95,6.930000000000001,13423.8,42.0,29.0,1017.4,65.63999999999999,12.28,168.0,1294.11,13.0,19.0,29.0,13.36,48.0,70.0,943.0,98.0,31.58,53.0,3021.0
12,3.4400000000000004,2.907857142857143,283.1428571428571,1.0,861.7142857142857,3.791428571428572,4.0,4.0,218.18714285714287,8.43,6.0,6.546428571428572,4.0,0.04,131.97285714285715,4.801428571428572,10.0,10.0,25.98,23.0,1.9999999999999996,4.0,4453.142857142857,2.580000000000002,0.6500000000000001,5.0,269.0,1767.3000000000002,6166.0,3.0,0.7199999999999998,23.0,32.714285714285715,240.78,73.03071428571428,0.1099999999999998,0.5,1.9285714285714284,4.071428571428571,1.0,1.0,0.7699999999999999,5.5,24.199285714285715,5.0,5.0,1.2799999999999998,13.428571428571429,428.73,0.51,8.428571428571427,70.0,91.65,75.80000000000001,3.4285714285714284,31.0,5.428571428571429,0.0814285714285714,3.928571428571429,8.365714285714287,5.0,0.0,0.0,2.0,1613.807142857143,0.6000000000000001,1.9285714285714284,4.071428571428571,5.0,849.2,14.0,0.0,0.5,1.5,12051.9,860.85,1.0400000000000005,2.226428571428571,1.2835714285714284,3054.62,76.21428571428572,53.080000000000005,7.0,1.2871428571428571,1.762857142857143,0.47,47.599999999999994,1.9428571428571428,0.0,67.22,2.202857142857143,27.200000000000003,7.0,1.14,106.16428571428573,458.0,70.0,338.79,77.0,1.3107142857142855,0.4478571428571428,12064.0,57.0,1022.43,62344.0,24.68,30.84,188.0,31.17,6.27,22593.300000000003,57.0,27.0,1486.3,117.12,17.97,196.0,1847.62,18.35,21.0,27.0,18.02,48.0,76.0,1067.0,118.0,40.71000000000001,55.0,3964.0
13,3.4400000000000004,2.7407142857142857,260.85714285714283,1.0,836.4285714285713,3.791428571428572,4.0,4.0,218.2942857142857,5.71,6.0,7.712142857142858,4.0,0.04,143.93,4.762857142857143,10.0,10.0,21.01,24.0,1.9099999999999997,4.0,4643.0,0.6300000000000026,0.6199999999999999,5.0,216.0,1595.0,5723.0,3.0,0.56,75.0,40.42857142857143,215.82,93.12642857142856,0.5,0.5,1.9285714285714284,4.5,1.0,1.0,0.6199999999999999,5.885714285714285,25.270714285714284,5.0,5.0,1.09,13.428571428571429,428.48,0.3700000000000001,8.428571428571427,70.0,107.97,32.95,3.4285714285714284,14.0,5.428571428571429,0.0814285714285714,3.928571428571429,10.495714285714286,5.0,0.0,0.0,1.0,1716.792857142857,0.4500000000000002,1.9285714285714284,4.071428571428571,4.1000000000000005,745.0000000000001,14.0,0.0,0.5,1.5,12677.1,905.5071428571428,0.8600000000000001,2.2135714285714285,1.3478571428571429,3056.12,76.64285714285714,53.080000000000005,7.0,1.347142857142857,1.8442857142857143,0.09,36.8,1.8657142857142857,0.0,66.68,2.1342857142857143,26.119999999999997,7.0,1.14,110.79285714285714,566.0,70.0,353.79,82.4,1.375,0.2807142857142857,11710.0,57.0,1303.77,65002.0,25.82,29.880000000000003,188.0,30.99,3.93,24035.1,63.0,27.0,1551.1,146.94,18.869999999999997,196.0,2015.02,19.25,21.0,27.0,18.86,48.0,76.0,1073.0,118.0,38.370000000000005,55.0,3652.0
14,3.4400000000000004,2.97,288.2,1.0,840.6666666666667,3.968,4.0,4.0,232.90133333333333,8.43,7.0,6.782666666666667,4.0,0.04,159.62266666666667,4.7026666666666666,10.0,10.0,35.22,23.0,1.9999999999999996,4.0,5074.933333333334,2.580000000000002,0.6500000000000001,5.0,269.0,2385.3,7086.0,3.0,0.7199999999999998,98.0,33.6,321.09999999999997,75.19933333333333,1.0,0.4666666666666667,1.7333333333333334,4.133333333333333,1.0,1.0,0.7699999999999999,5.78,24.177333333333337,5.333333333333333,4.666666666666667,1.2799999999999998,13.2,428.73,0.51,8.533333333333333,80.0,101.74,75.80000000000001,3.2,31.0,5.333333333333334,0.082,3.7333333333333334,9.177333333333335,5.0,0.0,0.0,2.0,1819.43,0.6000000000000001,1.7333333333333334,4.266666666666667,5.0,849.2,14.0,0.0,0.5333333333333333,1.4666666666666668,13417.45,894.4966666666667,1.0400000000000005,2.195333333333333,1.3153333333333332,3493.52,75.13333333333333,59.52,8.0,1.3053333333333337,1.8133333333333337,0.47,47.599999999999994,1.89,0.0,70.53999999999999,2.1660000000000004,28.35,7.0,1.23,108.25333333333332,504.0,70.0,362.66,86.69999999999999,1.336666666666667,0.4333333333333333,12610.0,64.0,1127.99,76124.0,27.2,32.489999999999995,198.0,32.93,6.5,27291.450000000004,62.0,26.0,1623.8,137.66,19.73,210.0,2394.34,20.05,22.0,26.0,19.58,48.0,80.0,1127.0,128.0,44.55,56.0,4323.0
15,3.4400000000000004,2.7666666666666666,262.4,1.0,813.5333333333333,3.968,4.0,4.0,233.448,5.71,7.0,8.003333333333332,4.0,0.04,168.4426666666667,4.663333333333333,10.0,10.0,4.61,24.0,1.9099999999999997,4.0,5079.400000000001,1.6799999999999995,0.6199999999999999,5.0,232.0,1585.0,5723.0,3.0,0.6100000000000001,75.0,42.0,258.1,97.02866666666668,0.6800000000000002,0.4666666666666667,1.7333333333333334,4.6,1.0,1.0,0.6199999999999999,6.246666666666668,25.424666666666667,6.0,4.0,1.09,13.2,428.48,0.3700000000000001,8.533333333333333,90.0,120.05,39.75,3.066666666666667,16.0,5.2666666666666675,0.0813333333333333,3.7333333333333334,9.171333333333331,5.0,0.0,0.0,1.0,1878.2166666666667,0.4500000000000002,1.7333333333333334,4.266666666666667,4.1000000000000005,745.0000000000001,14.0,0.0,0.5333333333333333,1.4666666666666668,13327.25,888.4833333333333,0.8600000000000001,2.1799999999999997,1.3886666666666665,3501.72,75.6,59.52,8.0,1.374,1.9106666666666663,0.09,36.8,1.8106666666666664,0.0,69.95,2.090666666666667,27.159999999999997,7.0,1.2200000000000002,113.57333333333332,630.0,60.0,381.37,93.7,1.41,0.2713333333333333,12203.0,64.0,1455.43,76191.0,28.659999999999997,31.360000000000003,198.0,32.699999999999996,4.07,28173.25,69.0,26.0,1703.6,137.57,20.83,210.0,2526.64,21.15,22.0,26.0,20.61,46.0,79.0,1134.0,128.0,41.5,56.0,3936.0
16,3.4400000000000004,2.9025,286.0,1.0,919.5,3.1100000000000003,4.0,4.0,119.885,8.43,6.0,5.0925,4.0,0.04,76.23500000000001,5.18,10.0,10.0,25.98,23.0,1.9999999999999996,4.0,3052.0,2.580000000000002,0.6500000000000001,5.0,269.0,1767.3000000000002,6166.0,3.0,0.7199999999999998,23.0,28.0,240.78,61.7325,0.1099999999999998,0.75,2.75,3.75,1.0,1.0,0.7699999999999999,4.5,23.9025,2.5,7.5,1.2799999999999998,14.5,428.73,0.51,7.0,10.0,20.37,75.80000000000001,4.5,31.0,6.0,0.075,4.75,10.61,5.0,0.0,0.0,2.0,1202.75,0.6000000000000001,2.75,3.25,5.0,849.2,14.0,0.0,0.25,1.75,3097.2000000000003,774.3000000000001,1.0400000000000005,2.3175,1.1375,479.54,81.25,12.44,1.0,1.19,1.5,0.47,47.599999999999994,2.135,0.0,20.72,2.315,8.54,3.0,0.3,97.675,112.0,30.0,95.61,18.0,1.1875,0.4975,3678.0,13.0,246.93,12208.0,6.0,9.26,58.0,9.27,1.99,4811.0,15.0,11.0,390.7,42.44,4.55,56.0,304.94000000000005,4.75,7.0,11.0,4.76,18.0,24.0,325.0,28.0,11.61,19.0,1144.0
17,3.4400000000000004,2.7075,260.0,1.0,890.0,3.1100000000000003,4.0,4.0,120.01,5.71,6.0,6.452500000000001,4.0,0.04,90.185,5.135,10.0,10.0,21.01,24.0,1.9099999999999997,4.0,3273.5,0.6300000000000026,0.6199999999999999,5.0,216.0,1595.0,5723.0,3.0,0.56,75.0,37.0,215.82,85.17750000000001,0.5,0.75,2.75,4.25,1.0,1.0,0.6199999999999999,4.949999999999999,25.1525,2.5,7.5,1.09,14.5,428.48,0.3700000000000001,7.0,10.0,25.81,32.95,4.5,14.0,6.0,0.075,4.75,13.095,5.0,0.0,0.0,1.0,1322.9,0.4500000000000002,2.75,3.25,4.1000000000000005,745.0000000000001,14.0,0.0,0.25,1.75,3305.6000000000004,826.4000000000001,0.8600000000000001,2.3025,1.2125,480.04,81.75,12.44,1.0,1.2599999999999998,1.595,0.09,36.8,2.045,0.0,20.54,2.2350000000000003,8.18,3.0,0.3,103.075,148.0,30.0,100.61,19.799999999999997,1.2625,0.3025,3560.0,13.0,340.71000000000004,13094.0,6.38,8.940000000000001,58.0,9.21,1.21,5291.6,17.0,11.0,412.2999999999999,52.38,4.85,56.0,360.74,5.05,7.0,11.0,5.039999999999999,18.0,24.0,327.0,28.0,10.83,19.0,1040.0
18,3.4400000000000004,2.9090000000000003,279.5,1.0,945.8,2.644,4.0,4.0,43.897000000000006,8.68,6.0,3.631,4.0,0.0533,43.84400000000001,5.36988,10.0,10.0,10.64,23.0,1.9999999999999996,4.0,2197.2,2.580000000000002,0.6500000000000001,5.0,309.0,1932.0,6486.0,3.0,0.7199999999999998,108.0,25.6,240.78,57.121037,1.25,0.9,3.3,3.5,1.0,1.0,0.7699999999999999,3.99,23.47476444,2.0,8.0,1.2799999999999998,15.2,428.76,0.51,6.199999999999999,20.0,36.31,178.01037,5.199999999999999,68.0,6.5,0.06267,5.3,3.4240000000000004,5.0,14.0,14.0,3.0,973.17,0.6000000000000001,3.3,2.7,5.0,917.9,12.6,1.4,0.1,1.9,4729.5,472.95,1.0400000000000005,2.381,1.032,438.97,84.5,26.44,1.0,1.1230000000000002,1.3457,0.65,48.5,2.266,14.0,53.69879999999999,2.392,22.660000000000004,9.0,0.6267,92.79,256.0,80.0,234.7476444,39.9,1.12,0.616,9458.0,27.0,571.21037,21972.0,13.457,23.92,152.0,23.81,6.16,9731.7,35.0,33.0,927.9,34.24,10.32,126.0,438.44,11.2,19.0,33.0,11.23,52.0,65.0,845.0,62.0,29.090000000000003,53.0,2795.0
19,3.4400000000000004,2.6750000000000003,248.3,1.0,910.4,2.644,4.0,4.0,44.047,8.68,6.0,5.263,4.0,0.0533,60.584,5.31588,10.0,10.0,10.64,24.0,1.9099999999999997,4.0,2463.0,1.5,0.6199999999999999,5.0,309.0,1932.0,6486.0,3.0,0.56,108.0,36.4,238.45,85.255037,1.25,0.9,3.3,4.1,1.0,1.0,0.6699999999999999,4.53,24.97476444,2.0,8.0,1.14,15.2,428.76,0.47,6.199999999999999,20.0,52.63,178.01037,5.199999999999999,68.0,6.5,0.06267,5.3,6.406000000000001,5.0,14.0,14.0,3.0,1117.35,0.6000000000000001,3.3,2.7,4.300000000000001,917.9,12.6,1.4,0.1,1.9,5354.7,535.47,0.8600000000000001,2.3629999999999995,1.122,440.47,85.1,26.44,1.0,1.207,1.4597,0.65,37.7,2.158,14.0,53.1588,2.2960000000000003,21.58,9.0,0.6267,99.27,364.0,80.0,249.7476444,45.3,1.21,0.382,9104.0,27.0,852.5503699999999,24630.0,14.597,22.96,152.0,23.63,3.82,11173.5,41.0,33.0,992.7,64.06,11.22,126.0,605.84,12.1,19.0,33.0,12.07,52.0,65.0,851.0,62.0,26.75,53.0,2483.0
20,3.4400000000000004,2.618333333333333,254.0,1.0,858.3333333333333,2.8133333333333335,4.0,4.0,78.83,9.33,7.0,6.3100000000000005,4.0,0.0533,93.74666666666668,5.161533333333333,10.0,10.0,9.58,23.0,1.9999999999999996,4.0,3573.6666666666665,4.166,0.71,5.0,297.0,1767.3000000000002,6166.0,3.0,0.7359999999999998,88.0,43.33333333333333,240.78,103.37672833333332,0.9200000000000004,0.8333333333333333,2.833333333333333,4.333333333333333,1.0,1.0,0.7699999999999999,5.133333333333333,24.278940733333332,5.0,5.0,1.2799999999999998,14.666666666666666,428.73,0.51,6.333333333333333,30.0,37.86,176.91037,4.666666666666666,67.0,5.833333333333333,0.0636166666666666,4.833333333333333,5.4265,5.0,14.0,14.0,3.0,1414.1666666666667,0.8,2.833333333333333,3.1666666666666665,5.0,849.2,9.333333333333332,4.666666666666666,0.1666666666666666,1.8333333333333333,3537.8,589.6333333333333,1.0400000000000005,2.26,1.21,472.98,82.66666666666666,16.880000000000003,1.0,1.2533333333333334,1.6278333333333332,0.59,48.5,2.085,28.0,30.969199999999997,2.2506666666666666,12.510000000000002,5.0,0.3817,103.76666666666668,260.0,30.0,145.6736444,30.8,1.3333333333333333,0.4366666666666666,5150.0,19.0,620.26037,21442.0,9.767,13.504,88.0,13.56,2.62,8485.0,26.0,17.0,622.6,32.559,7.26,56.0,562.4799999999999,8.0,11.0,17.0,7.52,28.0,35.0,496.0,38.0,15.71,29.0,1524.0
21,3.4400000000000004,2.7075000000000005,262.25,1.0,858.5,3.1100000000000003,4.0,4.0,109.3525,8.43,6.0,6.0975,4.0,0.0533,93.745,5.0947,10.0,10.0,9.58,23.0,1.9999999999999996,4.0,3682.0,2.580000000000002,0.6500000000000001,5.0,297.0,1767.3000000000002,6166.0,3.0,0.7199999999999998,77.0,40.5,240.78,95.2475925,0.77,0.75,2.75,4.25,1.0,1.0,0.7699999999999999,5.275,23.991911100000003,5.0,5.0,1.2799999999999998,14.5,428.73,0.51,7.0,20.0,24.39,176.91037,4.5,67.0,5.75,0.066675,4.75,6.510000000000001,5.0,14.0,14.0,3.0,1438.5,0.6000000000000001,2.75,3.25,5.0,849.2,10.5,3.5,0.25,1.75,2551.2000000000003,637.8000000000001,1.0400000000000005,2.2775,1.21,437.41,81.75,12.44,1.0,1.2575,1.64425,0.59,48.5,2.0650000000000004,14.0,20.3788,2.2649999999999997,8.260000000000002,3.0,0.2667,105.025,162.0,20.0,95.9676444,21.1,1.3,0.4449999999999999,3434.0,13.0,380.99037,14728.0,6.577,9.06,58.0,9.11,1.7799999999999998,5754.0,17.0,11.0,420.1,26.040000000000003,4.84,42.0,374.98,5.2,7.0,11.0,5.03,18.0,23.0,327.0,28.0,10.830000000000002,19.0,1049.0
22,3.4400000000000004,2.5125,236.25,1.0,829.0,3.1100000000000003,4.0,4.0,109.4775,5.71,6.0,7.4575,4.0,0.0533,107.695,5.0497,10.0,10.0,4.61,24.0,1.9099999999999997,4.0,3903.5,0.2723556000000009,0.6199999999999999,5.0,238.0,1527.0,5723.0,3.0,0.56,77.0,49.5,212.88,118.6925925,0.77,0.75,2.75,4.75,1.0,1.0,0.6199999999999999,5.725,25.241911100000003,5.0,5.0,1.09,14.5,428.48,0.3700000000000001,7.0,20.0,29.83,130.02037,4.5,49.0,5.75,0.066675,4.75,8.995000000000001,5.0,14.0,14.0,2.0,1558.65,0.4500000000000002,2.75,3.25,4.1000000000000005,745.0000000000001,10.5,3.5,0.25,1.75,2759.6000000000004,689.9000000000001,0.8600000000000001,2.2625,1.285,437.91,82.25,12.44,1.0,1.3275,1.73925,0.2,37.7,1.975,14.0,20.1988,2.185,7.9,3.0,0.2667,110.425,198.0,20.0,100.9676444,22.9,1.375,0.25,3316.0,13.0,474.77037,15614.0,6.957,8.74,58.0,9.05,1.0,6234.6,19.0,11.0,441.7000000000001,35.980000000000004,5.140000000000001,42.0,430.78,5.5,7.0,11.0,5.3100000000000005,18.0,23.0,329.0,28.0,10.05,19.0,945.0
23,5.44,2.085,198.0,1.0,935.5,2.72,5.0,5.0,214.56,7.38,4.0,6.8100000000000005,5.0,0.06,133.01000000000002,5.13,10.0,10.0,6.010000000000001,30.0,2.56,5.0,4032.0,12.439999999999998,1.03,6.0,409.0,2153.2000000000003,6896.0,4.0,0.8199999999999998,172.0,41.0,235.14,93.885,1.7300000000000002,0.5,2.5,4.5,1.0,1.0,0.71,5.5,31.57,5.0,5.0,1.18,14.0,428.88,0.3900000000000001,9.0,10.0,13.62,27.97,4.0,12.0,6.0,0.07,4.5,8.295,6.0,0.0,0.0,1.0,1408.55,0.4500000000000002,2.5,3.5,4.800000000000001,969.2,14.0,0.0,0.5,1.5,1501.1,750.5500000000001,1.11,2.445,1.295,429.12,80.0,5.44,1.0,1.335,1.79,0.2299999999999999,43.5,2.005,0.0,10.26,2.28,4.01,1.0,0.14,106.85,82.0,10.0,63.14,11.0,1.375,0.355,1871.0,7.0,187.77,8064.0,3.58,4.5600000000000005,28.0,4.89,0.71,2817.1,9.0,5.0,213.7,16.59,2.59,28.0,266.02000000000004,2.75,3.0,5.0,2.67,8.0,12.0,160.0,18.0,4.17,9.0,396.0
24,5.44,2.175,202.5,1.0,991.0,2.72,5.0,5.0,214.505,10.5,4.0,5.25,5.0,0.1,130.39,5.345,10.0,10.0,8.07,29.0,2.99,5.0,3948.48,8.330000000000002,1.2300000000000002,6.0,520.0,2246.6,7063.04,4.0,1.0,163.0,32.0,240.38,71.66,1.5500000000000005,0.5,2.5,4.0,1.0,1.0,0.8599999999999999,5.050000000000001,21.185,5.0,5.0,1.37,14.0,428.99,0.54,9.0,10.0,10.5,72.42,4.0,30.0,6.0,0.05,4.5,7.265000000000001,6.0,0.0,0.0,2.0,1361.85,0.6000000000000001,2.5,3.5,5.7,1063.0,14.0,0.0,0.5,1.5,1407.3000000000002,703.6500000000001,1.37,2.545,1.22,429.01,79.5,5.44,1.0,1.26,1.6949999999999998,0.24,56.099999999999994,2.135,0.0,10.69,2.37,4.27,1.0,0.1,100.55,64.0,10.0,42.370000000000005,10.1,1.3,0.36,1982.0,7.0,143.32,7896.96,3.3899999999999997,4.74,28.0,5.09,0.72,2723.7000000000003,8.0,5.0,201.1,14.53,2.44,28.0,260.78000000000003,2.6,3.0,5.0,2.52,8.0,12.0,159.0,18.0,4.35,9.0,405.0
25,5.44,1.895,181.5,1.0,1206.0,2.72,5.0,5.0,214.515,10.5,4.0,5.25,5.0,0.1,126.925,6.97,10.0,10.0,11.04,28.0,6.24,5.0,3812.16,9.77,2.05,6.0,950.0,2400.1,7335.68,4.0,2.3200000000000003,205.0,28.0,247.31,63.435,2.1100000000000003,0.5,2.5,3.5,1.0,1.0,1.23,4.265000000000001,20.465,5.0,5.0,1.97,14.0,428.97,0.8200000000000001,9.0,10.0,10.5,88.87,4.0,38.0,6.0,0.05,4.5,5.78,6.0,0.0,0.0,3.0,1285.1,1.1,2.5,3.5,7.27,1181.8000000000002,14.0,0.0,0.5,1.5,1288.5,644.25,2.78,2.955,1.035,429.03,79.0,5.44,1.0,1.12,1.395,0.58,89.0,2.8400000000000003,0.0,13.94,3.03,5.680000000000001,1.0,0.1,84.1,56.0,10.0,40.93,8.530000000000001,1.05,0.53,2412.0,7.0,126.87,7624.32,2.79,6.0600000000000005,28.0,5.91,1.06,2570.2000000000003,7.0,5.0,168.2,11.56,2.07,28.0,253.85,2.1,3.0,5.0,2.24,8.0,12.0,158.0,18.0,3.79,9.0,363.0
26,5.44,2.03,195.5,1.0,869.5,2.72,5.0,5.0,214.725,5.57,4.0,7.715,5.0,0.06,135.66500000000002,4.89,0.0,0.0,3.4800000000000004,31.0,2.0799999999999996,5.0,4149.5,1.8099999999999987,0.7300000000000002,6.0,277.0,2028.0,6661.0,4.0,0.4899999999999997,177.0,50.0,229.83,117.385,1.84,0.5,2.5,5.0,1.0,1.0,0.5,6.45,26.255000000000003,10.0,0.0,0.7899999999999998,14.0,428.55,0.1999999999999999,9.0,20.0,15.43,19.03,4.0,6.0,6.0,0.07,4.5,9.56,6.0,0.0,0.0,0.0,1471.15,0.2000000000000001,2.5,3.5,2.9000000000000004,848.5000000000001,14.0,0.0,0.5,1.5,1621.8000000000002,810.9000000000001,0.8200000000000001,2.295,1.4,429.45,80.5,5.44,1.0,1.4300000000000002,1.985,0.03,24.19999999999999,1.86,0.0,9.78,2.115,3.72,1.0,0.14,116.5,100.0,0.0,52.510000000000005,12.9,1.5,0.2249999999999999,1739.0,7.0,234.77,8299.0,3.97,4.23,28.0,4.59,0.4499999999999999,2942.3,10.0,5.0,233.0,19.12,2.8,28.0,271.33000000000004,3.0,3.0,5.0,2.8600000000000003,8.0,12.0,161.0,18.0,4.0600000000000005,9.0,391.0
27,2.4400000000000004,4.4275,425.75,1.0,1234.25,3.61,3.0,3.0,107.2725,10.5,6.0,2.625,3.0,0.1,64.7375,6.1225000000000005,10.0,10.0,10.94,17.0,3.03,3.0,1964.6425,10.78,1.11,4.0,671.0,2407.8,7353.81,3.0,1.1999999999999995,189.0,17.0,247.79,37.475,1.97,0.75,2.25,2.75,1.0,1.0,1.09,2.8000000000000003,17.265,2.5,7.5,1.84,14.0,428.97,0.78,6.5,10.0,10.5,93.86,4.0,40.0,6.25,0.025,4.25,3.095,4.0,0.0,0.0,3.0,679.3000000000001,0.95,2.25,3.75,6.800000000000001,1171.9,14.0,0.0,0.25,1.75,1424.9,356.225,1.6700000000000002,2.7625,0.8325,429.09,77.75,14.44,1.0,0.945,1.0,0.8,76.5,2.7024999999999997,0.0,24.49,2.7699999999999996,10.81,3.0,0.1,71.225,68.0,30.0,69.06,11.2,0.8875000000000001,0.8400000000000001,4937.0,15.0,149.9,7858.57,4.0,11.079999999999998,56.0,11.05,3.3600000000000003,2717.2000000000003,11.0,9.0,284.9,12.38,3.33,56.0,258.95,3.5500000000000003,7.0,9.0,3.78,16.0,25.0,311.0,26.0,17.71,17.0,1703.0
