,avg_Density_(g/mL),avg_metallic_valence,sum_valence_d,avg_abs_valence,range_Pauling_Electronegativity,range_metallic_valence,sum_heat_atomization(kJ/mol),range_Molar_Heat_Capacity(J/mol_K),sum_Critical_Temperature,range_heat_of_fusion_(kJ/mol)_,avg_Gordy_electonegativity,avg_Orbital_Radius(pm),avg_Number_of_unfilled_d_valence_electrons,range_Critical_Temperature,avg_thermal_conductivity_(W/(m_K))_,avg_Critical_Temperature,avg_Period,range_thermal_conductivity_(W/(m_K))_,range_heat_of_vaporization_(kJ/mol)_,sum_Number_of_unfilled_p_valence_electrons,range_1st_ionization_potential_(kJ/mol),avg_Cohesive_energy,avg_Melting_point_(K),avg_Zunger_radii_sum,avg_Atomic_Weight,range_Cohesive_energy,range_Atomic_Radus,range_specific_heat_(J/g_K)_,avg_Number_of_unfilled_p_valence_electrons,avg_valence_d,avg_Molar_Denstiy_(mol/ml),range_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Atomic_Weight,avg_Nagle_electonegativity,avg_1st_ionization_potential_(kJ/mol),avg_Pauling_Electronegativity,sum_Cohesive_energy,avg_gilmor_number_of_valence_electron,avg_valence_p,sum_Density_(g/mL),range_Molar_Denstiy_(mol/ml),range_Gordy_electonegativity,avg_Mendele_Number,avg_heat_of_fusion_(kJ/mol)_,avg_heat_atomization(kJ/mol),range_Melting_point_(K),sum_heat_of_vaporization_(kJ/mol)_,sum_specific_heat_(J/g_K)_,range_Allred-Rockow_electronegativity,avg_heat_of_vaporization_(kJ/mol)_,range_Number_of_unfilled_p_valence_electrons,range_l_quantum_number,range_Boiling_Point_(K),avg_outer_shell_electrons,sum_Nagle_electonegativity,range_Zunger_radii_sum,avg_l_quantum_number,avg_number_of_valence_electrons,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),range_Nagle_electonegativity,sum_Gordy_electonegativity,avg_Atomic_Number,avg_polarizability(A^3),avg_Allred-Rockow_electronegativity,range_abs_valence,sum_Allred-Rockow_electronegativity,sum_abs_valence,range_number_of_valence_electrons,sum_thermal_conductivity_(W/(m_K))_,sum_Covalent_Radius,sum_Boiling_Point_(K),avg_ionic_radius,range_heat_atomization(kJ/mol),avg_Boiling_Point_(K),avg_families,sum_polarizability(A^3),range_Orbital_Radius(pm),avg_group,sum_valence_f,sum_heat_of_fusion_(kJ/mol)_,sum_valence_p,sum_Number_of_unfilled_s_valence_electrons,range_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),sum_Zunger_radii_sum,range_Atomic_Number,sum_metallic_valence,range_Mendele_Number,avg_Atomic_Radus,avg_Covalent_Radius,range_ionic_radius,range_Covalent_Radius,range_valence_p,sum_Atomic_Weight,sum_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_group,sum_l_quantum_number,range_valence_d,sum_Mendele_Number,sum_gilmor_number_of_valence_electron,sum_number_of_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,range_Number_of_unfilled_d_valence_electrons,sum_Melting_point_(K),sum_Atomic_Radus,range_valence_s,sum_ionic_radius,sum_outer_shell_electrons,range_families,range_group,range_Number_of_unfilled_s_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,range_Period,avg_valence_f,sum_Period,sum_Number_of_unfilled_f_valence_electrons,avg_valence_s,sum_Atomic_Number,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,sum_families,sum_valence_s
10,6.3428571428571425,3.617142857142857,40.0,2.142857142857143,0.6500000000000001,3.4400000000000004,1951.0,2.8000000000000007,31452.0,18.15,4.87142857142857,106.87142857142857,4.285714285714286,6166.0,187.44428571428568,4493.142857142857,4.142857142857142,428.73,240.78,27.0,269.0,2.878571428571428,823.9214285714286,1.7442857142857142,77.36857142857143,0.2000000000000001,0.7699999999999999,0.5,3.8571428571428568,5.7142857142857135,0.0757142857142857,8.43,4.0,89.69,1.957142857142857,861.0,2.2257142857142855,20.15,4.142857142857142,2.142857142857143,44.4,0.05,1.9999999999999996,77.71428571428572,8.418571428571427,278.7142857142857,849.2,858.28,3.0599999999999996,0.7199999999999998,122.61142857142858,4.0,1.0,1767.3000000000002,3.2857142857142856,13.7,1.2799999999999998,0.5714285714285714,8.0,0.4371428571428571,6027.0,1.0400000000000005,34.099999999999994,34.285714285714285,5.571428571428571,2.194285714285714,4.0,15.36,15.0,6.0,1312.11,9.03,11832.15,1.3214285714285714,22.0,1690.307142857143,5.571428571428571,39.0,47.599999999999994,13.714285714285715,0.0,58.93000000000001,15.0,3.0,5.0,24.275714285714283,12.21,35.0,25.32,23.0,1.274285714285714,1.2899999999999998,0.6000000000000001,0.51,4.0,541.58,169.93,0.53,0.4285714285714285,14.0,96.0,4.0,10.0,544.0,29.0,56.0,748.0999999999999,15.58,10.0,5767.450000000001,8.92,1.0,9.25,23.0,3.0,5.0,1.0,30.0,2.0,0.0,29.0,98.0,1.5714285714285712,240.0,5.0,0.0,0.0,39.0,11.0
11,4.785833333333334,2.266666666666667,60.0,2.4166666666666665,1.51,5.44,3021.0,12.44,39146.48,11.08,6.283333333333333,84.78333333333333,5.0,7325.42,178.80249999999998,3262.206666666667,3.5,428.97,247.17,43.0,583.0,2.631666666666667,574.2416666666667,1.3591666666666669,63.52083333333334,1.84,1.17,0.7100000000000001,3.5833333333333335,5.0,0.045,10.5,5.0,110.9,2.6033333333333335,1045.5833333333337,2.7458333333333336,31.58,4.416666666666666,2.4166666666666665,57.43,0.1,4.52,78.58333333333334,5.470000000000001,251.75,1180.4,1294.11,6.930000000000001,1.7399999999999998,107.84250000000002,5.0,1.0,2395.0,4.0,31.24,1.91,0.5833333333333334,8.166666666666668,0.5775,12547.0,2.17,75.4,28.0,4.1033333333333335,2.7808333333333333,5.0,33.370000000000005,29.0,5.0,2145.6299999999997,13.36,13423.8,1.0833333333333337,177.0,1118.65,5.833333333333334,49.24,83.6,14.0,0.0,65.63999999999999,29.0,5.0,7.11,20.185833333333335,16.31,45.0,27.200000000000003,31.0,1.0233333333333334,1.1133333333333333,1.0,0.8,5.0,762.25,242.23,0.54,0.4166666666666667,14.0,168.0,7.0,10.0,943.0,53.0,98.0,1017.4,32.95,10.0,6890.9,12.28,1.0,13.0,48.0,4.0,6.0,1.0,60.0,3.0,0.0,42.0,168.0,1.5833333333333337,336.0,6.0,0.0,0.0,70.0,19.0
12,6.546428571428572,3.791428571428572,70.0,1.9285714285714284,0.6500000000000001,3.4400000000000004,3964.0,2.580000000000002,62344.0,25.98,4.801428571428572,106.16428571428573,5.0,6166.0,218.18714285714287,4453.142857142857,4.071428571428571,428.73,240.78,57.0,269.0,2.907857142857143,860.85,1.762857142857143,73.03071428571428,0.1099999999999998,0.7699999999999999,0.47,4.071428571428571,5.0,0.0814285714285714,8.43,4.0,75.80000000000001,1.9428571428571428,861.7142857142857,2.226428571428571,40.71000000000001,3.928571428571429,1.9285714285714284,91.65,0.04,1.9999999999999996,76.21428571428572,8.365714285714287,283.1428571428571,849.2,1847.62,6.27,0.7199999999999998,131.97285714285715,4.0,1.0,1767.3000000000002,3.4285714285714284,27.200000000000003,1.2799999999999998,0.5,8.428571428571427,0.4478571428571428,12064.0,1.0400000000000005,67.22,32.714285714285715,5.5,2.202857142857143,4.0,30.84,27.0,6.0,3054.62,18.02,22593.300000000003,1.3107142857142855,23.0,1613.807142857143,5.428571428571429,77.0,47.599999999999994,13.428571428571429,0.0,117.12,27.0,7.0,5.0,24.199285714285715,24.68,31.0,53.080000000000005,23.0,1.2835714285714284,1.2871428571428571,0.6000000000000001,0.51,4.0,1022.43,338.79,1.14,0.5,14.0,188.0,7.0,10.0,1067.0,55.0,118.0,1486.3,31.17,10.0,12051.9,17.97,1.0,18.35,48.0,3.0,5.0,1.0,70.0,2.0,0.0,57.0,196.0,1.5,458.0,5.0,0.0,0.0,76.0,21.0
13,7.712142857142858,3.791428571428572,70.0,1.9285714285714284,0.6199999999999999,3.4400000000000004,3652.0,0.6300000000000026,65002.0,21.01,4.762857142857143,110.79285714285714,5.0,5723.0,218.2942857142857,4643.0,4.5,428.48,215.82,57.0,216.0,2.7407142857142857,905.5071428571428,1.8442857142857143,93.12642857142856,0.5,0.6199999999999999,0.09,4.071428571428571,5.0,0.0814285714285714,5.71,4.0,32.95,1.8657142857142857,836.4285714285713,2.2135714285714285,38.370000000000005,3.928571428571429,1.9285714285714284,107.97,0.04,1.9099999999999997,76.64285714285714,10.495714285714286,260.85714285714283,745.0000000000001,2015.02,3.93,0.56,143.93,4.0,1.0,1595.0,3.4285714285714284,26.119999999999997,1.09,0.5,8.428571428571427,0.2807142857142857,11710.0,0.8600000000000001,66.68,40.42857142857143,5.885714285714285,2.1342857142857143,4.0,29.880000000000003,27.0,6.0,3056.12,18.86,24035.1,1.375,75.0,1716.792857142857,5.428571428571429,82.4,36.8,13.428571428571429,0.0,146.94,27.0,7.0,4.1000000000000005,25.270714285714284,25.82,14.0,53.080000000000005,24.0,1.3478571428571429,1.347142857142857,0.4500000000000002,0.3700000000000001,4.0,1303.77,353.79,1.14,0.5,14.0,188.0,7.0,10.0,1073.0,55.0,118.0,1551.1,30.99,10.0,12677.1,18.869999999999997,1.0,19.25,48.0,3.0,5.0,1.0,70.0,1.0,0.0,63.0,196.0,1.5,566.0,5.0,0.0,0.0,76.0,21.0
14,6.782666666666667,3.968,80.0,1.7333333333333334,0.6500000000000001,3.4400000000000004,4323.0,2.580000000000002,76124.0,35.22,4.7026666666666666,108.25333333333332,4.666666666666667,7086.0,232.90133333333333,5074.933333333334,4.133333333333333,428.73,321.09999999999997,64.0,269.0,2.97,894.4966666666667,1.8133333333333337,75.19933333333333,1.0,0.7699999999999999,0.47,4.266666666666667,5.333333333333333,0.082,8.43,4.0,75.80000000000001,1.89,840.6666666666667,2.195333333333333,44.55,3.7333333333333334,1.7333333333333334,101.74,0.04,1.9999999999999996,75.13333333333333,9.177333333333335,288.2,849.2,2394.34,6.5,0.7199999999999998,159.62266666666667,4.0,1.0,2385.3,3.2,28.35,1.2799999999999998,0.4666666666666667,8.533333333333333,0.4333333333333333,12610.0,1.0400000000000005,70.53999999999999,33.6,5.78,2.1660000000000004,4.0,32.489999999999995,26.0,7.0,3493.52,19.58,27291.450000000004,1.336666666666667,98.0,1819.43,5.333333333333334,86.69999999999999,47.599999999999994,13.2,0.0,137.66,26.0,8.0,5.0,24.177333333333337,27.2,31.0,59.52,23.0,1.3153333333333332,1.3053333333333337,0.6000000000000001,0.51,4.0,1127.99,362.66,1.23,0.5333333333333333,14.0,198.0,7.0,10.0,1127.0,56.0,128.0,1623.8,32.93,10.0,13417.45,19.73,1.0,20.05,48.0,3.0,5.0,1.0,70.0,2.0,0.0,62.0,210.0,1.4666666666666668,504.0,5.0,0.0,0.0,80.0,22.0
15,8.003333333333332,3.968,90.0,1.7333333333333334,0.6199999999999999,3.4400000000000004,3936.0,1.6799999999999995,76191.0,4.61,4.663333333333333,113.57333333333332,4.0,5723.0,233.448,5079.400000000001,4.6,428.48,258.1,64.0,232.0,2.7666666666666666,888.4833333333333,1.9106666666666663,97.02866666666668,0.6800000000000002,0.6199999999999999,0.09,4.266666666666667,6.0,0.0813333333333333,5.71,4.0,39.75,1.8106666666666664,813.5333333333333,2.1799999999999997,41.5,3.7333333333333334,1.7333333333333334,120.05,0.04,1.9099999999999997,75.6,9.171333333333331,262.4,745.0000000000001,2526.64,4.07,0.6100000000000001,168.4426666666667,4.0,1.0,1585.0,3.066666666666667,27.159999999999997,1.09,0.4666666666666667,8.533333333333333,0.2713333333333333,12203.0,0.8600000000000001,69.95,42.0,6.246666666666668,2.090666666666667,4.0,31.360000000000003,26.0,7.0,3501.72,20.61,28173.25,1.41,75.0,1878.2166666666667,5.2666666666666675,93.7,36.8,13.2,0.0,137.57,26.0,8.0,4.1000000000000005,25.424666666666667,28.659999999999997,16.0,59.52,24.0,1.3886666666666665,1.374,0.4500000000000002,0.3700000000000001,4.0,1455.43,381.37,1.2200000000000002,0.5333333333333333,14.0,198.0,7.0,10.0,1134.0,56.0,128.0,1703.6,32.699999999999996,10.0,13327.25,20.83,1.0,21.15,46.0,3.0,5.0,1.0,60.0,1.0,0.0,69.0,210.0,1.4666666666666668,630.0,5.0,0.0,0.0,79.0,22.0
16,5.0925,3.1100000000000003,10.0,2.75,0.6500000000000001,3.4400000000000004,1144.0,2.580000000000002,12208.0,25.98,5.18,97.675,7.5,6166.0,119.885,3052.0,3.75,428.73,240.78,13.0,269.0,2.9025,774.3000000000001,1.5,61.7325,0.1099999999999998,0.7699999999999999,0.47,3.25,2.5,0.075,8.43,4.0,75.80000000000001,2.135,919.5,2.3175,11.61,4.75,2.75,20.37,0.04,1.9999999999999996,81.25,10.61,286.0,849.2,304.94000000000005,1.99,0.7199999999999998,76.23500000000001,4.0,1.0,1767.3000000000002,4.5,8.54,1.2799999999999998,0.75,7.0,0.4975,3678.0,1.0400000000000005,20.72,28.0,4.5,2.315,4.0,9.26,11.0,6.0,479.54,4.76,4811.0,1.1875,23.0,1202.75,6.0,18.0,47.599999999999994,14.5,0.0,42.44,11.0,1.0,5.0,23.9025,6.0,31.0,12.44,23.0,1.1375,1.19,0.6000000000000001,0.51,4.0,246.93,95.61,0.3,0.25,14.0,58.0,3.0,10.0,325.0,19.0,28.0,390.7,9.27,10.0,3097.2000000000003,4.55,1.0,4.75,18.0,3.0,5.0,1.0,30.0,2.0,0.0,15.0,56.0,1.75,112.0,5.0,0.0,0.0,24.0,7.0
17,6.452500000000001,3.1100000000000003,10.0,2.75,0.6199999999999999,3.4400000000000004,1040.0,0.6300000000000026,13094.0,21.01,5.135,103.075,7.5,5723.0,120.01,3273.5,4.25,428.48,215.82,13.0,216.0,2.7075,826.4000000000001,1.595,85.17750000000001,0.5,0.6199999999999999,0.09,3.25,2.5,0.075,5.71,4.0,32.95,2.045,890.0,2.3025,10.83,4.75,2.75,25.81,0.04,1.9099999999999997,81.75,13.095,260.0,745.0000000000001,360.74,1.21,0.56,90.185,4.0,1.0,1595.0,4.5,8.18,1.09,0.75,7.0,0.3025,3560.0,0.8600000000000001,20.54,37.0,4.949999999999999,2.2350000000000003,4.0,8.940000000000001,11.0,6.0,480.04,5.039999999999999,5291.6,1.2625,75.0,1322.9,6.0,19.799999999999997,36.8,14.5,0.0,52.38,11.0,1.0,4.1000000000000005,25.1525,6.38,14.0,12.44,24.0,1.2125,1.2599999999999998,0.4500000000000002,0.3700000000000001,4.0,340.71000000000004,100.61,0.3,0.25,14.0,58.0,3.0,10.0,327.0,19.0,28.0,412.2999999999999,9.21,10.0,3305.6000000000004,4.85,1.0,5.05,18.0,3.0,5.0,1.0,30.0,1.0,0.0,17.0,56.0,1.75,148.0,5.0,0.0,0.0,24.0,7.0
18,3.631,2.644,20.0,3.3,0.6500000000000001,3.4400000000000004,2795.0,2.580000000000002,21972.0,10.64,5.36988,92.79,8.0,6486.0,43.897000000000006,2197.2,3.5,428.76,240.78,27.0,309.0,2.9090000000000003,472.95,1.3457,57.121037,1.25,0.7699999999999999,0.65,2.7,2.0,0.06267,8.68,4.0,178.01037,2.266,945.8,2.381,29.090000000000003,5.3,3.3,36.31,0.0533,1.9999999999999996,84.5,3.4240000000000004,279.5,917.9,438.44,6.16,0.7199999999999998,43.84400000000001,4.0,1.0,1932.0,5.199999999999999,22.660000000000004,1.2799999999999998,0.9,6.199999999999999,0.616,9458.0,1.0400000000000005,53.69879999999999,25.6,3.99,2.392,4.0,23.92,33.0,6.0,438.97,11.23,9731.7,1.12,108.0,973.17,6.5,39.9,48.5,15.2,14.0,34.24,33.0,1.0,5.0,23.47476444,13.457,68.0,26.44,23.0,1.032,1.1230000000000002,0.6000000000000001,0.51,4.0,571.21037,234.7476444,0.6267,0.1,12.6,152.0,9.0,10.0,845.0,53.0,62.0,927.9,23.81,10.0,4729.5,10.32,1.0,11.2,52.0,3.0,5.0,1.0,80.0,3.0,1.4,35.0,126.0,1.9,256.0,5.0,14.0,14.0,65.0,19.0
19,5.263,2.644,20.0,3.3,0.6199999999999999,3.4400000000000004,2483.0,1.5,24630.0,10.64,5.31588,99.27,8.0,6486.0,44.047,2463.0,4.1,428.76,238.45,27.0,309.0,2.6750000000000003,535.47,1.4597,85.255037,1.25,0.6699999999999999,0.65,2.7,2.0,0.06267,8.68,4.0,178.01037,2.158,910.4,2.3629999999999995,26.75,5.3,3.3,52.63,0.0533,1.9099999999999997,85.1,6.406000000000001,248.3,917.9,605.84,3.82,0.56,60.584,4.0,1.0,1932.0,5.199999999999999,21.58,1.14,0.9,6.199999999999999,0.382,9104.0,0.8600000000000001,53.1588,36.4,4.53,2.2960000000000003,4.0,22.96,33.0,6.0,440.47,12.07,11173.5,1.21,108.0,1117.35,6.5,45.3,37.7,15.2,14.0,64.06,33.0,1.0,4.300000000000001,24.97476444,14.597,68.0,26.44,24.0,1.122,1.207,0.6000000000000001,0.47,4.0,852.5503699999999,249.7476444,0.6267,0.1,12.6,152.0,9.0,10.0,851.0,53.0,62.0,992.7,23.63,10.0,5354.7,11.22,1.0,12.1,52.0,3.0,5.0,1.0,80.0,3.0,1.4,41.0,126.0,1.9,364.0,5.0,14.0,14.0,65.0,19.0
20,6.3100000000000005,2.8133333333333335,30.0,2.833333333333333,0.71,3.4400000000000004,1524.0,4.166,21442.0,9.58,5.161533333333333,103.76666666666668,5.0,6166.0,78.83,3573.6666666666665,4.333333333333333,428.73,240.78,19.0,297.0,2.618333333333333,589.6333333333333,1.6278333333333332,103.37672833333332,0.9200000000000004,0.7699999999999999,0.59,3.1666666666666665,5.0,0.0636166666666666,9.33,4.0,176.91037,2.085,858.3333333333333,2.26,15.71,4.833333333333333,2.833333333333333,37.86,0.0533,1.9999999999999996,82.66666666666666,5.4265,254.0,849.2,562.4799999999999,2.62,0.7359999999999998,93.74666666666668,4.0,1.0,1767.3000000000002,4.666666666666666,12.510000000000002,1.2799999999999998,0.8333333333333333,6.333333333333333,0.4366666666666666,5150.0,1.0400000000000005,30.969199999999997,43.33333333333333,5.133333333333333,2.2506666666666666,4.0,13.504,17.0,7.0,472.98,7.52,8485.0,1.3333333333333333,88.0,1414.1666666666667,5.833333333333333,30.8,48.5,14.666666666666666,28.0,32.559,17.0,1.0,5.0,24.278940733333332,9.767,67.0,16.880000000000003,23.0,1.21,1.2533333333333334,0.8,0.51,4.0,620.26037,145.6736444,0.3817,0.1666666666666666,9.333333333333332,88.0,5.0,10.0,496.0,29.0,38.0,622.6,13.56,10.0,3537.8,7.26,1.0,8.0,28.0,3.0,5.0,1.0,30.0,3.0,4.666666666666666,26.0,56.0,1.8333333333333333,260.0,5.0,14.0,14.0,35.0,11.0
21,6.0975,3.1100000000000003,20.0,2.75,0.6500000000000001,3.4400000000000004,1049.0,2.580000000000002,14728.0,9.58,5.0947,105.025,5.0,6166.0,109.3525,3682.0,4.25,428.73,240.78,13.0,297.0,2.7075000000000005,637.8000000000001,1.64425,95.2475925,0.77,0.7699999999999999,0.59,3.25,5.0,0.066675,8.43,4.0,176.91037,2.0650000000000004,858.5,2.2775,10.830000000000002,4.75,2.75,24.39,0.0533,1.9999999999999996,81.75,6.510000000000001,262.25,849.2,374.98,1.7799999999999998,0.7199999999999998,93.745,4.0,1.0,1767.3000000000002,4.5,8.260000000000002,1.2799999999999998,0.75,7.0,0.4449999999999999,3434.0,1.0400000000000005,20.3788,40.5,5.275,2.2649999999999997,4.0,9.06,11.0,6.0,437.41,5.03,5754.0,1.3,77.0,1438.5,5.75,21.1,48.5,14.5,14.0,26.040000000000003,11.0,1.0,5.0,23.991911100000003,6.577,67.0,12.44,23.0,1.21,1.2575,0.6000000000000001,0.51,4.0,380.99037,95.9676444,0.2667,0.25,10.5,58.0,3.0,10.0,327.0,19.0,28.0,420.1,9.11,10.0,2551.2000000000003,4.84,1.0,5.2,18.0,3.0,5.0,1.0,20.0,3.0,3.5,17.0,42.0,1.75,162.0,5.0,14.0,14.0,23.0,7.0
22,7.4575,3.1100000000000003,20.0,2.75,0.6199999999999999,3.4400000000000004,945.0,0.2723556000000009,15614.0,4.61,5.0497,110.425,5.0,5723.0,109.4775,3903.5,4.75,428.48,212.88,13.0,238.0,2.5125,689.9000000000001,1.73925,118.6925925,0.77,0.6199999999999999,0.2,3.25,5.0,0.066675,5.71,4.0,130.02037,1.975,829.0,2.2625,10.05,4.75,2.75,29.83,0.0533,1.9099999999999997,82.25,8.995000000000001,236.25,745.0000000000001,430.78,1.0,0.56,107.695,4.0,1.0,1527.0,4.5,7.9,1.09,0.75,7.0,0.25,3316.0,0.8600000000000001,20.1988,49.5,5.725,2.185,4.0,8.74,11.0,6.0,437.91,5.3100000000000005,6234.6,1.375,77.0,1558.65,5.75,22.9,37.7,14.5,14.0,35.980000000000004,11.0,1.0,4.1000000000000005,25.241911100000003,6.957,49.0,12.44,24.0,1.285,1.3275,0.4500000000000002,0.3700000000000001,4.0,474.77037,100.9676444,0.2667,0.25,10.5,58.0,3.0,10.0,329.0,19.0,28.0,441.7000000000001,9.05,10.0,2759.6000000000004,5.140000000000001,1.0,5.5,18.0,3.0,5.0,1.0,20.0,2.0,3.5,19.0,42.0,1.75,198.0,5.0,14.0,14.0,23.0,7.0
23,6.8100000000000005,2.72,10.0,2.5,1.03,5.44,396.0,12.439999999999998,8064.0,6.010000000000001,5.13,106.85,5.0,6896.0,214.56,4032.0,4.5,428.88,235.14,7.0,409.0,2.085,750.5500000000001,1.79,93.885,1.7300000000000002,0.71,0.2299999999999999,3.5,5.0,0.07,7.38,5.0,27.97,2.005,935.5,2.445,4.17,4.5,2.5,13.62,0.06,2.56,80.0,8.295,198.0,969.2,266.02000000000004,0.71,0.8199999999999998,133.01000000000002,5.0,1.0,2153.2000000000003,4.0,4.01,1.18,0.5,9.0,0.355,1871.0,1.11,10.26,41.0,5.5,2.28,5.0,4.5600000000000005,5.0,4.0,429.12,2.67,2817.1,1.375,172.0,1408.55,6.0,11.0,43.5,14.0,0.0,16.59,5.0,1.0,4.800000000000001,31.57,3.58,12.0,5.44,30.0,1.295,1.335,0.4500000000000002,0.3900000000000001,5.0,187.77,63.14,0.14,0.5,14.0,28.0,1.0,10.0,160.0,9.0,18.0,213.7,4.89,10.0,1501.1,2.59,1.0,2.75,8.0,4.0,6.0,1.0,10.0,1.0,0.0,9.0,28.0,1.5,82.0,6.0,0.0,0.0,12.0,3.0
24,5.25,2.72,10.0,2.5,1.2300000000000002,5.44,405.0,8.330000000000002,7896.96,8.07,5.345,100.55,5.0,7063.04,214.505,3948.48,4.0,428.99,240.38,7.0,520.0,2.175,703.6500000000001,1.6949999999999998,71.66,1.5500000000000005,0.8599999999999999,0.24,3.5,5.0,0.05,10.5,5.0,72.42,2.135,991.0,2.545,4.35,4.5,2.5,10.5,0.1,2.99,79.5,7.265000000000001,202.5,1063.0,260.78000000000003,0.72,1.0,130.39,5.0,1.0,2246.6,4.0,4.27,1.37,0.5,9.0,0.36,1982.0,1.37,10.69,32.0,5.050000000000001,2.37,5.0,4.74,5.0,4.0,429.01,2.52,2723.7000000000003,1.3,163.0,1361.85,6.0,10.1,56.099999999999994,14.0,0.0,14.53,5.0,1.0,5.7,21.185,3.3899999999999997,30.0,5.44,29.0,1.22,1.26,0.6000000000000001,0.54,5.0,143.32,42.370000000000005,0.1,0.5,14.0,28.0,1.0,10.0,159.0,9.0,18.0,201.1,5.09,10.0,1407.3000000000002,2.44,1.0,2.6,8.0,4.0,6.0,1.0,10.0,2.0,0.0,8.0,28.0,1.5,64.0,6.0,0.0,0.0,12.0,3.0
25,5.25,2.72,10.0,2.5,2.05,5.44,363.0,9.77,7624.32,11.04,6.97,84.1,5.0,7335.68,214.515,3812.16,3.5,428.97,247.31,7.0,950.0,1.895,644.25,1.395,63.435,2.1100000000000003,1.23,0.58,3.5,5.0,0.05,10.5,5.0,88.87,2.8400000000000003,1206.0,2.955,3.79,4.5,2.5,10.5,0.1,6.24,79.0,5.78,181.5,1181.8000000000002,253.85,1.06,2.3200000000000003,126.925,5.0,1.0,2400.1,4.0,5.680000000000001,1.97,0.5,9.0,0.53,2412.0,2.78,13.94,28.0,4.265000000000001,3.03,5.0,6.0600000000000005,5.0,4.0,429.03,2.24,2570.2000000000003,1.05,205.0,1285.1,6.0,8.530000000000001,89.0,14.0,0.0,11.56,5.0,1.0,7.27,20.465,2.79,38.0,5.44,28.0,1.035,1.12,1.1,0.8200000000000001,5.0,126.87,40.93,0.1,0.5,14.0,28.0,1.0,10.0,158.0,9.0,18.0,168.2,5.91,10.0,1288.5,2.07,1.0,2.1,8.0,4.0,6.0,1.0,10.0,3.0,0.0,7.0,28.0,1.5,56.0,6.0,0.0,0.0,12.0,3.0
26,7.715,2.72,20.0,2.5,0.7300000000000002,5.44,391.0,1.8099999999999987,8299.0,3.4800000000000004,4.89,116.5,0.0,6661.0,214.725,4149.5,5.0,428.55,229.83,7.0,277.0,2.03,810.9000000000001,1.985,117.385,1.84,0.5,0.03,3.5,10.0,0.07,5.57,5.0,19.03,1.86,869.5,2.295,4.0600000000000005,4.5,2.5,15.43,0.06,2.0799999999999996,80.5,9.56,195.5,848.5000000000001,271.33000000000004,0.4499999999999999,0.4899999999999997,135.66500000000002,5.0,1.0,2028.0,4.0,3.72,0.7899999999999998,0.5,9.0,0.2249999999999999,1739.0,0.8200000000000001,9.78,50.0,6.45,2.115,5.0,4.23,5.0,4.0,429.45,2.8600000000000003,2942.3,1.5,177.0,1471.15,6.0,12.9,24.19999999999999,14.0,0.0,19.12,5.0,1.0,2.9000000000000004,26.255000000000003,3.97,6.0,5.44,31.0,1.4,1.4300000000000002,0.2000000000000001,0.1999999999999999,5.0,234.77,52.510000000000005,0.14,0.5,14.0,28.0,1.0,0.0,161.0,9.0,18.0,233.0,4.59,0.0,1621.8000000000002,2.8,1.0,3.0,8.0,4.0,6.0,1.0,0.0,0.0,0.0,10.0,28.0,1.5,100.0,6.0,0.0,0.0,12.0,3.0
27,2.625,3.61,10.0,2.25,1.11,2.4400000000000004,1703.0,10.78,7858.57,10.94,6.1225000000000005,71.225,7.5,7353.81,107.2725,1964.6425,2.75,428.97,247.79,15.0,671.0,4.4275,356.225,1.0,37.475,1.97,1.09,0.8,3.75,2.5,0.025,10.5,3.0,93.86,2.7024999999999997,1234.25,2.7625,17.71,4.25,2.25,10.5,0.1,3.03,77.75,3.095,425.75,1171.9,258.95,3.3600000000000003,1.1999999999999995,64.7375,3.0,1.0,2407.8,4.0,10.81,1.84,0.75,6.5,0.8400000000000001,4937.0,1.6700000000000002,24.49,17.0,2.8000000000000003,2.7699999999999996,3.0,11.079999999999998,9.0,6.0,429.09,3.78,2717.2000000000003,0.8875000000000001,189.0,679.3000000000001,6.25,11.2,76.5,14.0,0.0,12.38,9.0,1.0,6.800000000000001,17.265,4.0,40.0,14.44,17.0,0.8325,0.945,0.95,0.78,3.0,149.9,69.06,0.1,0.25,14.0,56.0,3.0,10.0,311.0,17.0,26.0,284.9,11.05,10.0,1424.9,3.33,1.0,3.5500000000000003,16.0,3.0,4.0,1.0,30.0,3.0,0.0,11.0,56.0,1.75,68.0,4.0,0.0,0.0,25.0,7.0
